scan_index,header_stamp,start_stamp,end_stamp,duration_s,packet_count,translation_m,speed_mps,rotation_rad,rotation_deg,angular_rate_radps,angular_rate_degps
845,1517157304.309634923935,1517157304.309634923935,1517157304.409168004990,0.099533081055,76,0.003358484912,0.033742398771,0.000678065025,0.038850264144,0.006812458907,0.390325143486
846,1517157304.410495042801,1517157304.410495042801,1517157304.510027885437,0.099532842636,76,0.003358476867,0.033742398771,0.000678063400,0.038850171084,0.006812458907,0.390325143486
847,1517157304.511354923248,1517157304.511354923248,1517157304.610888004303,0.099533081055,76,0.001278881006,0.012848803556,0.000914455456,0.052394438208,0.009187452521,0.526402253929
848,1517157304.612215995789,1517157304.612215995789,1517157304.711747884750,0.099531888962,76,0.001278865689,0.012848803556,0.000914444504,0.052393810687,0.009187452521,0.526402253929
849,1517157304.713076114655,1517157304.713076114655,1517157304.812608957291,0.099532842636,76,0.005152652120,0.051768360913,0.010328403430,0.591773925655,0.103768797882,5.945514163790
850,1517157304.813935995102,1517157304.813935995102,1517157304.913469076157,0.099533081055,76,0.005152664463,0.051768360913,0.010328428171,0.591775343176,0.103768797882,5.945514163790
851,1517157304.914796113968,1517157304.914796113968,1517157305.014269113541,0.099472999573,76,0.017786471339,0.178807027188,0.007302273556,0.418389455587,0.073409604486,4.206060512746
852,1517157305.015595912933,1517157305.015595912933,1517157305.115128993988,0.099533081055,76,0.017797214330,0.178807027188,0.007306684113,0.418642161936,0.073409604486,4.206060512746
853,1517157305.116456031799,1517157305.116456031799,1517157305.215989112854,0.099533081055,76,0.028791997892,0.289270638336,0.007330526478,0.420008228792,0.073649146597,4.219785264772
854,1517157305.217315912247,1517157305.217315912247,1517157305.316848993301,0.099533081055,76,0.028791997892,0.289270638336,0.007330526478,0.420008228792,0.073649146597,4.219785264772
855,1517157305.318176031113,1517157305.318176031113,1517157305.417709112167,0.099533081055,76,0.053002341697,0.532509806145,0.005224928080,0.299366327226,0.052494387035,3.007706825246
856,1517157305.419035911560,1517157305.419035911560,1517157305.518568992615,0.099533081055,76,0.053002341697,0.532509806145,0.005224928080,0.299366327226,0.052494387035,3.007706825246
857,1517157305.519896030426,1517157305.519896030426,1517157305.619429111481,0.099533081055,76,0.063516316338,0.638142772881,0.009640337614,0.552350658382,0.096855613352,5.549417867197
858,1517157305.620755910873,1517157305.620755910873,1517157305.720288991928,0.099533081055,76,0.063516316338,0.638142772881,0.009640337614,0.552350658382,0.096855613352,5.549417867197
859,1517157305.721616029739,1517157305.721616029739,1517157305.821149110794,0.099533081055,76,0.090291174056,0.907147383558,0.020137664039,1.153803158668,0.202321316946,11.592157566529
860,1517157305.822475910187,1517157305.822475910187,1517157305.922008991241,0.099533081055,76,0.090291174056,0.907147383558,0.020137664039,1.153803158668,0.202321316946,11.592157566529
861,1517157305.923336029053,1517157305.923336029053,1517157306.022814989090,0.099478960037,76,0.103223944229,1.037645992584,0.030380551064,1.740677355229,0.305396749748,17.497944837555
862,1517157306.024142026901,1517157306.024142026901,1517157306.123675107956,0.099533081055,76,0.103280102686,1.037645992584,0.030397079446,1.741624361807,0.305396749748,17.497944837555
863,1517157306.125001907349,1517157306.125001907349,1517157306.224534988403,0.099533081055,76,0.120466756262,1.210318770255,0.056537771585,3.239375694900,0.568029955327,32.545719077255
864,1517157306.225862026215,1517157306.225862026215,1517157306.325395107269,0.099533081055,76,0.120466756262,1.210318770255,0.056537771585,3.239375694900,0.568029955327,32.545719077255
865,1517157306.326721906662,1517157306.326721906662,1517157306.426254987717,0.099533081055,76,0.118299731402,1.188546864503,0.041648686043,2.386293932536,0.418440639050,23.974882594313
866,1517157306.427582025528,1517157306.427582025528,1517157306.527115106583,0.099533081055,76,0.118299731402,1.188546864503,0.041648686043,2.386293932536,0.418440639050,23.974882594314
867,1517157306.528441905975,1517157306.528441905975,1517157306.627974987030,0.099533081055,76,0.061259580595,0.615469549881,0.041183233672,2.359625476082,0.413764280530,23.706946987661
868,1517157306.629302024841,1517157306.629302024841,1517157306.728835105896,0.099533081055,76,0.061259580595,0.615469549882,0.041183233672,2.359625476082,0.413764280530,23.706946987661
869,1517157306.730161905289,1517157306.730161905289,1517157306.829694986343,0.099533081055,76,0.004793315789,0.048158016797,0.037880306086,2.170381665373,0.380580061265,21.805631277312
870,1517157306.831022977829,1517157306.831022977829,1517157306.930555105209,0.099532127380,76,0.004793269862,0.048158016797,0.037879943136,2.170360869903,0.380580061265,21.805631277312
871,1517157306.931883096695,1517157306.931883096695,1517157307.031346082687,0.099462985992,76,0.013062081279,0.131326052081,0.015088227797,0.864491773072,0.151696911630,8.691592801548
872,1517157307.032672882080,1517157307.032672882080,1517157307.132205963135,0.099533081055,76,0.013071286586,0.131326052081,0.015098861001,0.865101010811,0.151696911630,8.691592801548
873,1517157307.133533000946,1517157307.133533000946,1517157307.233066082001,0.099533081055,76,0.021128681523,0.212277981346,0.007128040515,0.408406637702,0.071614788163,4.103225112437
874,1517157307.234392881393,1517157307.234392881393,1517157307.333925962448,0.099533081055,76,0.021128681523,0.212277981346,0.007128040515,0.408406637702,0.071614788163,4.103225112437
875,1517157307.335253000259,1517157307.335253000259,1517157307.434786081314,0.099533081055,76,0.026925850569,0.270521622400,0.004192318236,0.240202141320,0.042119847913,2.413289519166
876,1517157307.436113119125,1517157307.436113119125,1517157307.535645961761,0.099532842636,76,0.026925786072,0.270521622400,0.004192308194,0.240201565947,0.042119847913,2.413289519166
877,1517157307.536972999573,1517157307.536972999573,1517157307.636506080627,0.099533081055,76,0.037713722927,0.378906415104,0.016529735161,0.947084061194,0.166072776868,9.515269206567
878,1517157307.637833118439,1517157307.637833118439,1517157307.737365961075,0.099532842636,76,0.037713632588,0.378906415104,0.016529695566,0.947081792577,0.166072776868,9.515269206567
879,1517157307.738692998886,1517157307.738692998886,1517157307.838226079941,0.099533081055,76,0.059795043028,0.600755471393,0.005044890621,0.289050940705,0.050685566726,2.904069055655
880,1517157307.839553117752,1517157307.839553117752,1517157307.939085960388,0.099532842636,76,0.059794952950,0.600756005420,0.005044865992,0.289049529542,0.050685440687,2.904061834131
881,1517157307.940412998199,1517157307.940412998199,1517157308.039884090424,0.099471092224,76,0.072832165406,0.732194286580,0.004756673167,0.272537296981,0.047819653534,2.739864325275
882,1517157308.041210889816,1517157308.041210889816,1517157308.140743970871,0.099533081055,76,0.072877553274,0.732194286580,0.004759637451,0.272707137966,0.047819653534,2.739864325275
883,1517157308.142071008682,1517157308.142071008682,1517157308.241604089737,0.099533081055,76,0.092537013539,0.929711132808,0.008605478527,0.493057600314,0.086458476280,4.953705793988
884,1517157308.242930889130,1517157308.242930889130,1517157308.342463970184,0.099533081055,76,0.092537013539,0.929711132808,0.008605478527,0.493057600314,0.086458476280,4.953705793988
885,1517157308.343791007996,1517157308.343791007996,1517157308.443324089050,0.099533081055,76,0.108645167906,1.091548324986,0.006269178380,0.359197462190,0.062985876792,3.608824909100
886,1517157308.444650888443,1517157308.444650888443,1517157308.544183969498,0.099533081055,76,0.108645167906,1.091548324986,0.006269178380,0.359197462190,0.062985876792,3.608824909100
887,1517157308.545511007309,1517157308.545511007309,1517157308.645044088364,0.099533081055,76,0.127916061642,1.285161277906,0.000961043784,0.055063752757,0.009655521299,0.553220619452
888,1517157308.646370887756,1517157308.646370887756,1517157308.745903968811,0.099533081055,76,0.127916061642,1.285161277906,0.000961043784,0.055063752757,0.009655521299,0.553220619452
889,1517157308.747231006622,1517157308.747231006622,1517157308.846764087677,0.099533081055,76,0.148405648550,1.491018332570,0.002939920724,0.168445049601,0.029537121659,1.692352410036
890,1517157308.848090887070,1517157308.848090887070,1517157308.947623968124,0.099533081055,76,0.148405648550,1.491018332570,0.002939920724,0.168445049601,0.029537121659,1.692352410036
891,1517157308.948951959610,1517157308.948951959610,1517157309.048423051834,0.099471092224,76,0.167694076775,1.685857398621,0.004007657610,0.229621866800,0.040289671307,2.308428123847
892,1517157309.049751043320,1517157309.049751043320,1517157309.149282932281,0.099531888962,76,0.167796571405,1.685857398621,0.004010107091,0.229762211699,0.040289671307,2.308428123847
893,1517157309.150610923767,1517157309.150610923767,1517157309.250144004822,0.099533081055,76,0.185219338491,1.860882196432,0.001212717685,0.069483605067,0.012184066561,0.698095591238
894,1517157309.251471042633,1517157309.251471042633,1517157309.351003885269,0.099532842636,76,0.185218894822,1.860882196432,0.001212714780,0.069483438628,0.012184066561,0.698095591238
895,1517157309.352330923080,1517157309.352330923080,1517157309.451864004135,0.099533081055,76,0.202807755620,2.037591456741,0.023501128174,1.346515458192,0.236113741536,13.528320875068
896,1517157309.453191041946,1517157309.453191041946,1517157309.552723884583,0.099532842636,76,0.202807269821,2.037591456741,0.023501071881,1.346512232789,0.236113741536,13.528320875068
897,1517157309.554050922394,1517157309.554050922394,1517157309.653584003448,0.099533081055,76,0.224447083170,2.254999853232,0.005952744167,0.341067117268,0.059806690434,3.426670948536
898,1517157309.654911041260,1517157309.654911041260,1517157309.754443883896,0.099532842636,76,0.224446545536,2.254999853232,0.005952729908,0.341066300286,0.059806690434,3.426670948537
899,1517157309.755770921707,1517157309.755770921707,1517157309.855304002762,0.099533081055,76,0.238803552359,2.399238020451,0.005483880239,0.314203193033,0.055096056312,3.156771494501
900,1517157309.856631040573,1517157309.856631040573,1517157309.956163883209,0.099532842636,76,0.238802980336,2.399238020451,0.005483867103,0.314202440400,0.055096056312,3.156771494501
901,1517157309.957490921021,1517157309.957490921021,1517157310.056962013245,0.099471092224,76,0.261775909087,2.631678241728,0.005370248350,0.307692565379,0.053988030388,3.093286285481
902,1517157310.058289051056,1517157310.058289051056,1517157310.157821893692,0.099532842636,76,0.261938416303,2.631678241728,0.005373582133,0.307883577081,0.053988030388,3.093286285481
903,1517157310.159148931503,1517157310.159148931503,1517157310.258682012558,0.099533081055,76,0.279583861207,2.808954151165,0.005053785718,0.289560592190,0.050774934968,2.909189478730
904,1517157310.260009050369,1517157310.260009050369,1517157310.359541893005,0.099532842636,76,0.279583233882,2.808954576978,0.005053790279,0.289560853558,0.050775102425,2.909199073284
905,1517157310.360868930817,1517157310.360868930817,1517157310.460402011871,0.099533081055,76,0.287676125903,2.890256413798,0.035381016189,2.027182902500,0.355469918281,20.366926061360
906,1517157310.461729049683,1517157310.461729049683,1517157310.561261892319,0.099532842636,76,0.287675436813,2.890256413798,0.035380931438,2.027178046647,0.355469918281,20.366926061360
907,1517157310.562588930130,1517157310.562588930130,1517157310.662122011185,0.099533081055,76,0.308549347872,3.099967815748,0.045495468020,2.606698304516,0.457088914940,26.189265688293
908,1517157310.663449048996,1517157310.663449048996,1517157310.762981891632,0.099532842636,76,0.308548608782,3.099967815748,0.045495359041,2.606692060508,0.457088914940,26.189265688293
909,1517157310.764308929443,1517157310.764308929443,1517157310.863842010498,0.099533081055,76,0.311678186815,3.131402981928,0.041002235033,2.349255017992,0.411945803330,23.602755918925
910,1517157310.865169048309,1517157310.865169048309,1517157310.964701890945,0.099532842636,76,0.311677440231,3.131402981928,0.041002136817,2.349249390657,0.411945803330,23.602755918925
911,1517157310.966028928757,1517157310.966028928757,1517157311.065500974655,0.099472045898,76,0.315980550932,3.176576374582,0.052922894259,3.032258480658,0.532037858285,30.483523820896
912,1517157311.066828012466,1517157311.066828012466,1517157311.166361093521,0.099533081055,76,0.316174450173,3.176576539405,0.052955420273,3.034122083980,0.532038390772,30.483554330173
913,1517157311.167689085007,1517157311.167689085007,1517157311.267220973969,0.099531888962,76,0.328215648662,3.297592882904,0.047289084304,2.709464947643,0.475114908368,27.222079033216
914,1517157311.268548965454,1517157311.268548965454,1517157311.368082046509,0.099533081055,76,0.328219579699,3.297592882904,0.047289650685,2.709497398890,0.475114908368,27.222079033215
915,1517157311.369409084320,1517157311.369409084320,1517157311.468941926956,0.099532842636,76,0.333470787501,3.350359325315,0.025631960099,1.468603134342,0.257522636956,14.754960226657
916,1517157311.470268964767,1517157311.470268964767,1517157311.569802045822,0.099533081055,76,0.333471586289,3.350359325315,0.025632021498,1.468606652199,0.257522636956,14.754960226657
917,1517157311.571129083633,1517157311.571129083633,1517157311.670661926270,0.099532842636,76,0.324620440048,3.261440459757,0.015613090248,0.894564176341,0.156863702814,8.987628130055
918,1517157311.671988964081,1517157311.671988964081,1517157311.771522045135,0.099533081055,76,0.324621217636,3.261440459757,0.015613127647,0.894566319158,0.156863702814,8.987628130055
919,1517157311.772849082947,1517157311.772849082947,1517157311.872381925583,0.099532842636,76,0.295769163019,2.971573554876,0.066388812531,3.803798764931,0.667004084009,38.216518931723
920,1517157311.873708963394,1517157311.873708963394,1517157311.973242044449,0.099533081055,76,0.295769871497,2.971573554876,0.066388971558,3.803807876459,0.667004084009,38.216518931723
921,1517157311.974569082260,1517157311.974569082260,1517157312.074042081833,0.099472999573,76,0.254374815163,2.557224736915,0.111901421913,6.411479197120,1.124942671815,64.454467289194
922,1517157312.075368881226,1517157312.075368881226,1517157312.174901962280,0.099533081055,76,0.254528457014,2.557224736915,0.111969010136,6.415351717032,1.124942671815,64.454467289193
923,1517157312.176229000092,1517157312.176229000092,1517157312.275762081146,0.099533081055,76,0.212192195146,2.131876084790,0.075700425300,4.337314877018,0.760555430391,43.576616247161
924,1517157312.277089118958,1517157312.277089118958,1517157312.376621961594,0.099532842636,76,0.212191593077,2.131875142485,0.075700165198,4.337299974270,0.760554638979,43.576570902602
925,1517157312.377948999405,1517157312.377948999405,1517157312.477482080460,0.099533081055,76,0.211024877117,2.120148144526,0.028477903304,1.631663668690,0.286114957982,16.393179547948
926,1517157312.478809118271,1517157312.478809118271,1517157312.578341960907,0.099532842636,76,0.211024371634,2.120148144526,0.028477835089,1.631659760251,0.286114957982,16.393179547948
927,1517157312.579668998718,1517157312.579668998718,1517157312.679202079773,0.099533081055,76,0.210252344134,2.112386574458,0.012960800996,0.742599196156,0.130216013191,7.460827980876
928,1517157312.680529117584,1517157312.680529117584,1517157312.780061960220,0.099532842636,76,0.210251840502,2.112386574458,0.012960769950,0.742597417356,0.130216013191,7.460827980876
929,1517157312.781388998032,1517157312.781388998032,1517157312.880922079086,0.099533081055,76,0.223252245594,2.242995426526,0.011557378115,0.662188988209,0.116115948509,6.652953783730
930,1517157312.882249116898,1517157312.882249116898,1517157312.981781959534,0.099532842636,76,0.223251710822,2.242995426526,0.011557350430,0.662187402021,0.116115948509,6.652953783730
931,1517157312.983108997345,1517157312.983108997345,1517157313.082578897476,0.099469900131,76,0.199607722043,2.006714813018,0.008530968246,0.488788475661,0.085764319003,4.913933511707
932,1517157313.083905935287,1517157313.083905935287,1517157313.183439016342,0.099533081055,76,0.199734451829,2.006714247290,0.008536380074,0.489098550572,0.085764250275,4.913929573865
933,1517157313.184766054153,1517157313.184766054153,1517157313.284298896790,0.099532842636,76,0.229167297953,2.302428945896,0.016214523645,0.929023771667,0.162906265062,9.333841444311
934,1517157313.285625934601,1517157313.285625934601,1517157313.385159015656,0.099533081055,76,0.229167846895,2.302428945896,0.016214562485,0.929025997028,0.162906265062,9.333841444311
935,1517157313.386487007141,1517157313.386487007141,1517157313.486018896103,0.099531888962,76,0.230482916636,2.315669068880,0.004334295825,0.248336857924,0.043546805652,2.495048175153
936,1517157313.487346887589,1517157313.487346887589,1517157313.586879968643,0.099533081055,76,0.230485677129,2.315669068880,0.004334347737,0.248339832253,0.043546805652,2.495048175153
937,1517157313.588207006454,1517157313.588207006454,1517157313.687740087509,0.099533081055,76,0.226982514486,2.280473105836,0.011780124579,0.674951420537,0.118353862400,6.781176804587
938,1517157313.689066886902,1517157313.689066886902,1517157313.788599967957,0.099533081055,76,0.226982514486,2.280473105836,0.011780124579,0.674951420537,0.118353862400,6.781176804587
939,1517157313.789927005768,1517157313.789927005768,1517157313.889460086823,0.099533081055,76,0.232303818503,2.333935773323,0.018490568201,1.059431518713,0.185773091770,10.644014105530
940,1517157313.890786886215,1517157313.890786886215,1517157313.990319967270,0.099533081055,76,0.232303818503,2.333935773323,0.018490568201,1.059431518713,0.185773091770,10.644014105530
941,1517157313.991647005081,1517157313.991647005081,1517157314.091119050980,0.099472045898,76,0.226906448715,2.281107688753,0.014388223135,0.824384460320,0.144645895285,8.287599323749
942,1517157314.092446088791,1517157314.092446088791,1517157314.191978931427,0.099532842636,76,0.227045132621,2.281107688753,0.014397017133,0.824888319322,0.144645895285,8.287599323748
943,1517157314.193305969238,1517157314.193305969238,1517157314.292839050293,0.099533081055,76,0.254395683996,2.555890778226,0.018638321310,1.067897148267,0.187257554096,10.729067531634
944,1517157314.294166088104,1517157314.294166088104,1517157314.393698930740,0.099532842636,76,0.254395074624,2.555890778226,0.018638276664,1.067894590258,0.187257554096,10.729067531634
945,1517157314.395025968552,1517157314.395025968552,1517157314.494559049606,0.099533081055,76,0.257699909058,2.589088033115,0.019143119503,1.096819954226,0.192329216578,11.019652386965
946,1517157314.495886087418,1517157314.495886087418,1517157314.595418930054,0.099532842636,76,0.257699291771,2.589088033115,0.019143073648,1.096817326936,0.192329216578,11.019652386965
947,1517157314.596745967865,1517157314.596745967865,1517157314.696279048920,0.099533081055,76,0.278988094549,2.802968536618,0.011100584780,0.636016658010,0.111526586560,6.390002713379
948,1517157314.697606086731,1517157314.697606086731,1517157314.797138929367,0.099532842636,76,0.278987426269,2.802968536618,0.011100558190,0.636015134515,0.111526586560,6.390002713380
949,1517157314.798465967178,1517157314.798465967178,1517157314.897999048233,0.099533081055,76,0.281696696849,2.830181622671,0.007567108363,0.433563372329,0.076026063727,4.355972584545
950,1517157314.899326086044,1517157314.899326086044,1517157314.998858928680,0.099532842636,76,0.281696022081,2.830181622671,0.007567090237,0.433562333785,0.076026063727,4.355972584545
951,1517157315.000124931335,1517157315.000124931335,1517157315.099658012390,0.099533081055,76,0.281377122645,2.826970889108,0.003761251416,0.215503831796,0.037788957959,2.165147803246
952,1517157315.100985050201,1517157315.100985050201,1517157315.200517892838,0.099532842636,76,0.281376448642,2.826970889108,0.003761242406,0.215503315584,0.037788957959,2.165147803246
953,1517157315.201844930649,1517157315.201844930649,1517157315.301378011703,0.099533081055,76,0.296748755710,2.981408317375,0.002385859644,0.136699688085,0.023970519331,1.373409590421
954,1517157315.302705049515,1517157315.302705049515,1517157315.402237892151,0.099532842636,76,0.296748044887,2.981408317375,0.002385853929,0.136699360638,0.023970519331,1.373409590421
955,1517157315.403564929962,1517157315.403564929962,1517157315.503098011017,0.099533081055,76,0.292571217034,2.939436958387,0.004473848677,0.256332647346,0.044948359170,2.575351276481
956,1517157315.504426002502,1517157315.504426002502,1517157315.603957891464,0.099531888962,76,0.292567703066,2.939436859060,0.004473804992,0.256330144435,0.044948458621,2.575356974617
957,1517157315.605285882950,1517157315.605285882950,1517157315.704818964005,0.099533081055,76,0.320622006156,3.221260738228,0.001662324366,0.095244170346,0.016701224842,0.956909696122
958,1517157315.706146001816,1517157315.706146001816,1517157315.805679082870,0.099533081055,76,0.320622006156,3.221260738228,0.001662324366,0.095244170346,0.016701224842,0.956909696122
959,1517157315.807005882263,1517157315.807005882263,1517157315.906538963318,0.099533081055,76,0.315828557785,3.173101389395,0.002227542443,0.127628780689,0.022379920522,1.282274991759
960,1517157315.907866001129,1517157315.907866001129,1517157316.007337093353,0.099471092224,76,0.315631860941,3.173101389396,0.002226155138,0.127549293962,0.022379920522,1.282274991759
961,1517157316.008663892746,1517157316.008663892746,1517157316.108196973801,0.099533081055,76,0.310040927146,3.114953579863,0.002736875998,0.156811443717,0.027497149377,1.575470607921
962,1517157316.109524011612,1517157316.109524011612,1517157316.209057092667,0.099533081055,76,0.310040927146,3.114953579863,0.002736875998,0.156811443717,0.027497149377,1.575470607921
963,1517157316.210383892059,1517157316.210383892059,1517157316.309916973114,0.099533081055,76,0.333075776679,3.346382661423,0.002724396438,0.156096417626,0.027371768354,1.568286804471
964,1517157316.311244010925,1517157316.311244010925,1517157316.410777091980,0.099533081055,76,0.333075776679,3.346382661423,0.002724396438,0.156096417626,0.027371768354,1.568286804471
965,1517157316.412103891373,1517157316.412103891373,1517157316.511636972427,0.099533081055,76,0.302597823934,3.040173384849,0.002344276239,0.134317134498,0.023552734568,1.349472286750
966,1517157316.512964010239,1517157316.512964010239,1517157316.612497091293,0.099533081055,76,0.302597823934,3.040173384849,0.002344276239,0.134317134498,0.023552734568,1.349472286750
967,1517157316.613823890686,1517157316.613823890686,1517157316.713356971741,0.099533081055,76,0.323353865717,3.248707487913,0.002068470535,0.118514631708,0.020781739229,1.190705948739
968,1517157316.714684009552,1517157316.714684009552,1517157316.814217090607,0.099533081055,76,0.323353865717,3.248707487913,0.002068470535,0.118514631708,0.020781739229,1.190705948739
969,1517157316.815543889999,1517157316.815543889999,1517157316.915076971054,0.099533081055,76,0.325281043308,3.268069669514,0.006054258025,0.346883432924,0.060826591129,3.485106953869
970,1517157316.916404008865,1517157316.916404008865,1517157317.015877008438,0.099472999573,76,0.325084692839,3.268069669514,0.006050603473,0.346674042533,0.060826591129,3.485106953869
971,1517157317.017204046249,1517157317.017204046249,1517157317.116736888885,0.099532842636,76,0.321588597006,3.230979729792,0.004149566201,0.237752630151,0.041690421890,2.388685220416
972,1517157317.118063926697,1517157317.118063926697,1517157317.217597007751,0.099533081055,76,0.321589367331,3.230979729792,0.004149576141,0.237753199658,0.041690421890,2.388685220416
973,1517157317.218924045563,1517157317.218924045563,1517157317.318456888199,0.099532842636,76,0.336135368802,3.377130200443,0.005682197091,0.325565911657,0.057088664808,3.270939551555
974,1517157317.319783926010,1517157317.319783926010,1517157317.419317007065,0.099533081055,76,0.336136173973,3.377130200443,0.005682210702,0.325566691510,0.057088664808,3.270939551555
975,1517157317.420644044876,1517157317.420644044876,1517157317.520176887512,0.099532842636,76,0.322605019197,3.241191657472,0.007510275827,0.430307107846,0.075455253037,4.323267541136
976,1517157317.521503925323,1517157317.521503925323,1517157317.621037006378,0.099533081055,76,0.322605791957,3.241191657472,0.007510293817,0.430308138593,0.075455253037,4.323267541136
977,1517157317.622364044189,1517157317.622364044189,1517157317.721896886826,0.099532842636,76,0.324743742756,3.262679274048,0.002686132201,0.153904038332,0.026987395616,1.546263868845
978,1517157317.723225116730,1517157317.723225116730,1517157317.822757005692,0.099531888962,76,0.324740631223,3.262679274048,0.002686106464,0.153902563699,0.026987395616,1.546263868845
979,1517157317.824084997177,1517157317.824084997177,1517157317.923616886139,0.099531888962,76,0.307074859122,3.085190709478,0.001310324312,0.075076052849,0.013164869323,0.754291450026
980,1517157317.924945116043,1517157317.924945116043,1517157318.024415969849,0.099470853806,76,0.306886554025,3.085190709478,0.001309520792,0.075030014552,0.013164869323,0.754291450026
981,1517157318.025743007660,1517157318.025743007660,1517157318.125276088715,0.099533081055,76,0.303978942869,3.054049363768,0.005304371895,0.303918122559,0.053292551973,3.053438307528
982,1517157318.126602888107,1517157318.126602888107,1517157318.226135969162,0.099533081055,76,0.303978942869,3.054049363768,0.005304371895,0.303918122559,0.053292551973,3.053438307528
983,1517157318.227463006973,1517157318.227463006973,1517157318.326996088028,0.099533081055,76,0.346695979284,3.483223623844,0.002105943755,0.120661689027,0.021158229327,1.212277242385
984,1517157318.328322887421,1517157318.328322887421,1517157318.427855968475,0.099533081055,76,0.346695979284,3.483223623844,0.002105943755,0.120661689027,0.021158229327,1.212277242385
985,1517157318.429183006287,1517157318.429183006287,1517157318.528716087341,0.099533081055,76,0.347487926508,3.491180247068,0.002922695169,0.167458097977,0.029364058038,1.682436594974
986,1517157318.530042886734,1517157318.530042886734,1517157318.629575967789,0.099533081055,76,0.347487926508,3.491180247068,0.002922695169,0.167458097977,0.029364058038,1.682436594974
987,1517157318.630903005600,1517157318.630903005600,1517157318.730436086655,0.099533081055,76,0.329920568542,3.314682566302,0.001012667412,0.058021568767,0.010174179292,0.582937533454
988,1517157318.731762886047,1517157318.731762886047,1517157318.831295967102,0.099533081055,76,0.329920568542,3.314682566302,0.001012667412,0.058021568767,0.010174179292,0.582937533454
989,1517157318.832623004913,1517157318.832623004913,1517157318.932156085968,0.099533081055,76,0.307492977307,3.089354554776,0.005819643154,0.333440990983,0.058469436414,3.350051937006
990,1517157318.933482885361,1517157318.933482885361,1517157319.032953977585,0.099471092224,76,0.307301471831,3.089354554776,0.005816018702,0.333233325182,0.058469436414,3.350051937006
991,1517157319.034281015396,1517157319.034281015396,1517157319.133814096451,0.099533081055,76,0.306051216748,3.074869314853,0.004300233632,0.246385238015,0.043204064278,2.475410540937
992,1517157319.135140895844,1517157319.135140895844,1517157319.234673976898,0.099533081055,76,0.306051216748,3.074869314853,0.004300233632,0.246385238015,0.043204064278,2.475410540937
993,1517157319.236001014709,1517157319.236001014709,1517157319.335534095764,0.099533081055,76,0.282339153251,2.836636324926,0.005436678133,0.311498711574,0.054621820957,3.129599810169
994,1517157319.336860895157,1517157319.336860895157,1517157319.436393976212,0.099533081055,76,0.282339153251,2.836636324926,0.005436678133,0.311498711574,0.054621820957,3.129599810169
995,1517157319.437721014023,1517157319.437721014023,1517157319.537254095078,0.099533081055,76,0.307924124388,3.093686251093,0.006032674342,0.345646778968,0.060609741786,3.472682401728
996,1517157319.538580894470,1517157319.538580894470,1517157319.638113975525,0.099533081055,76,0.307924124388,3.093686251093,0.006032674342,0.345646778968,0.060609741786,3.472682401728
997,1517157319.639441013336,1517157319.639441013336,1517157319.738974094391,0.099533081055,76,0.283990103004,2.853223270036,0.004145908850,0.237543079372,0.041653576946,2.386574160620
998,1517157319.740300893784,1517157319.740300893784,1517157319.839833974838,0.099533081055,76,0.283990103004,2.853223270036,0.004145908850,0.237543079372,0.041653576946,2.386574160620
999,1517157319.841161012650,1517157319.841161012650,1517157319.940694093704,0.099533081055,76,0.304097115708,3.055236635752,0.003635625419,0.208305992421,0.036526804765,2.092831752152
1000,1517157319.942022085190,1517157319.942022085190,1517157320.041492938995,0.099470853806,76,0.303906996736,3.055236635752,0.003633352457,0.208175761258,0.036526804765,2.092831752152
1001,1517157320.042820930481,1517157320.042820930481,1517157320.142354011536,0.099533081055,76,0.284262256366,2.855957570622,0.000939391558,0.053823171581,0.009437983312,0.540756610875
1002,1517157320.143681049347,1517157320.143681049347,1517157320.243213891983,0.099532842636,76,0.284261575452,2.855957570623,0.000939389308,0.053823042655,0.009437983312,0.540756610875
1003,1517157320.244540929794,1517157320.244540929794,1517157320.344074010849,0.099533081055,76,0.249282104278,2.504515098259,0.051535794680,2.952783528997,0.517775538882,29.666353113035
1004,1517157320.345401048660,1517157320.345401048660,1517157320.444933891296,0.099532842636,76,0.249281507155,2.504515098259,0.051535671232,2.952776455987,0.517775538882,29.666353113034
1005,1517157320.446260929108,1517157320.446260929108,1517157320.545794010162,0.099533081055,76,0.283564872158,2.848951013601,0.028826681267,1.651647173947,0.289619099109,16.593952045344
1006,1517157320.547121047974,1517157320.547121047974,1517157320.646653890610,0.099532842636,76,0.283564192915,2.848951013601,0.028826612216,1.651643217640,0.289619099109,16.593952045344
1007,1517157320.647980928421,1517157320.647980928421,1517157320.747514009476,0.099533081055,76,0.232441391378,2.335317955752,0.016798048862,0.962457303865,0.168768500727,9.669722806397
1008,1517157320.748841047287,1517157320.748841047287,1517157320.848373889923,0.099532842636,76,0.232440713856,2.335316742696,0.016798082167,0.962459212101,0.168769239604,9.669765140942
1009,1517157320.849700927734,1517157320.849700927734,1517157320.949234008789,0.099533081055,76,0.294139168803,2.955190030151,0.003942148236,0.225868456153,0.039606412205,2.269280260989
1010,1517157320.950561046600,1517157320.950561046600,1517157321.050031900406,0.099470853806,76,0.293955275457,2.955190030151,0.003939683638,0.225727245085,0.039606412205,2.269280260989
1011,1517157321.051358938217,1517157321.051358938217,1517157321.150892019272,0.099533081055,76,0.288371074528,2.897238500726,0.002875216924,0.164737794903,0.028887048337,1.655105952284
